,symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
300,IOUSDT,IOUSDT,PERPETUAL,4133404800000,1718114400000,TRADING,2.5000,5.0000,IO,USDT,USDT,7,1,8,8,COIN,['AI'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0010000', 'maxPrice': '2000', 'tickSize': '0.0010000'}, {'filterType': 'LOT_SIZE', 'stepSize': '0.1', 'maxQty': '1000000', 'minQty': '0.1'}, {'maxQty': '100000', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
301,ZKUSDT,ZKUSDT,PERPETUAL,4133404800000,1718622000000,TRADING,2.5000,5.0000,ZK,USDT,USDT,7,0,8,8,COIN,['Layer 2'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE'}, {'maxQty': '2000000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
302,MEWUSDT,MEWUSDT,PERPETUAL,4133404800000,1718632800000,TRADING,2.5000,5.0000,MEW,USDT,USDT,7,0,8,8,COIN,['Meme'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000010', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0000010', 'maxPrice': '200'}, {'stepSize': '1', 'maxQty': '50000000', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '50000000', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
303,LISTAUSDT,LISTAUSDT,PERPETUAL,4133404800000,1718886600000,TRADING,2.5000,5.0000,LISTA,USDT,USDT,7,0,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '1000000', 'stepSize': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '500000', 'stepSize': '1', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
304,ZROUSDT,ZROUSDT,PERPETUAL,4133404800000,1718893800000,TRADING,2.5000,5.0000,ZRO,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'tickSize': '0.0001000', 'minPrice': '0.0010000'}, {'filterType': 'LOT_SIZE', 'maxQty': '1000000', 'minQty': '0.1', 'stepSize': '0.1'}, {'maxQty': '60000', 'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
305,BTCUSDT_241227,BTCUSDT,CURRENT_QUARTER,1735286400000,1719561600000,TRADING,2.5000,5.0000,BTC,USDT,USDT,1,3,8,8,COIN,[],0.0500,0.010000,0.05,10000,"[{'minPrice': '576.3', 'filterType': 'PRICE_FILTER', 'tickSize': '0.1', 'maxPrice': '1000000'}, {'minQty': '0.001', 'maxQty': '500', 'stepSize': '0.001', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.001', 'minQty': '0.001', 'maxQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.0500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
306,ETHUSDT_241227,ETHUSDT,CURRENT_QUARTER,1735286400000,1719561600000,TRADING,2.5000,5.0000,ETH,USDT,USDT,2,3,8,8,COIN,[],0.0500,0.010000,0.05,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100000', 'minPrice': '41.10', 'tickSize': '0.01'}, {'stepSize': '0.001', 'minQty': '0.001', 'filterType': 'LOT_SIZE', 'maxQty': '10000'}, {'maxQty': '10', 'stepSize': '0.001', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '0.001'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.0500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
307,CRVUSDC,CRVUSDC,PERPETUAL,4133404800000,1720076400000,TRADING,2.5000,5.0000,CRV,USDC,USDC,7,1,8,8,COIN,['USDC'],0.1000,0.020000,0.10,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000', 'minPrice': '0.0001000', 'maxPrice': '200'}, {'maxQty': '3000000', 'filterType': 'LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1'}, {'stepSize': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '20000', 'minQty': '0.1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.9000', 'multiplierDecimal': '4', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
308,RENDERUSDT,RENDERUSDT,PERPETUAL,4133404800000,1721988000000,TRADING,2.5000,5.0000,RENDER,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0010000', 'tickSize': '0.0010000', 'filterType': 'PRICE_FILTER', 'maxPrice': '2000'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '1000000', 'filterType': 'LOT_SIZE'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'maxQty': '40000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
309,BANANAUSDT,BANANAUSDT,PERPETUAL,4133404800000,1723687200000,TRADING,2.5000,5.0000,BANANA,USDT,USDT,7,1,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0010000', 'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'tickSize': '0.0010000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'maxQty': '100000', 'stepSize': '0.1'}, {'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '4000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
310,RAREUSDT,RAREUSDT,PERPETUAL,4133404800000,1723726800000,TRADING,2.5000,5.0000,RARE,USDT,USDT,7,0,8,8,COIN,['NFT'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'minQty': '1', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
311,GUSDT,GUSDT,PERPETUAL,4133404800000,1723725000000,TRADING,2.5000,5.0000,G,USDT,USDT,7,0,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000100', 'maxPrice': '200'}, {'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'maxQty': '3000000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
312,SYNUSDT,SYNUSDT,PERPETUAL,4133404800000,1723811400000,TRADING,2.5000,5.0000,SYN,USDT,USDT,7,0,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000', 'minPrice': '0.0001000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '1000000'}, {'filterType': 'MARKET_LOT_SIZE', 'maxQty': '200000', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
313,SYSUSDT,SYSUSDT,PERPETUAL,4133404800000,1724070600000,TRADING,2.5000,5.0000,SYS,USDT,USDT,7,0,8,8,COIN,['PoW'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000100'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '1000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
314,VOXELUSDT,VOXELUSDT,PERPETUAL,4133404800000,1724149800000,TRADING,2.5000,5.0000,VOXEL,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000'}, {'minQty': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
315,BRETTUSDT,BRETTUSDT,PERPETUAL,4133404800000,1724150100000,TRADING,2.5000,5.0000,BRETT,USDT,USDT,7,0,8,8,COIN,['Meme'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000100'}, {'stepSize': '1', 'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'minQty': '1'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '1000000', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
316,ALPACAUSDT,ALPACAUSDT,PERPETUAL,4133404800000,1724322600000,TRADING,2.5000,5.0000,ALPACA,USDT,USDT,7,0,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000100'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '10000000'}, {'maxQty': '1000000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
317,POPCATUSDT,POPCATUSDT,PERPETUAL,4133404800000,1724331600000,TRADING,2.5000,5.0000,POPCAT,USDT,USDT,7,0,8,8,COIN,['Meme'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '2000000'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '200000', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
318,SUNUSDT,SUNUSDT,PERPETUAL,4133404800000,1724331900000,TRADING,2.5000,5.0000,SUN,USDT,USDT,7,0,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000010', 'tickSize': '0.0000010'}, {'maxQty': '50000000', 'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'maxQty': '5000000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
319,VIDTUSDT,VIDTUSDT,PERPETUAL,4133404800000,1724405400000,TRADING,2.5000,5.0000,VIDT,USDT,USDT,7,0,8,8,COIN,['AI'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000100', 'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100'}, {'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '50000000', 'stepSize': '1'}, {'maxQty': '3000000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
320,NULSUSDT,NULSUSDT,PERPETUAL,4133404800000,1724661000000,TRADING,2.5000,5.0000,NULS,USDT,USDT,7,0,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000'}, {'maxQty': '2000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'maxQty': '300000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
321,DOGSUSDT,DOGSUSDT,PERPETUAL,4133404800000,1724675400000,TRADING,2.5000,5.0000,DOGS,USDT,USDT,7,0,8,8,COIN,['GameFi'],0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000001', 'minPrice': '0.0000001', 'maxPrice': '200'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '500000000'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '50000000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
322,MBOXUSDT,MBOXUSDT,PERPETUAL,4133404800000,1724837400000,TRADING,2.5000,5.0000,MBOX,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'minPrice': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '10000000', 'stepSize': '1'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
323,CHESSUSDT,CHESSUSDT,PERPETUAL,4133404800000,1724916600000,TRADING,2.5000,5.0000,CHESS,USDT,USDT,7,0,8,8,COIN,['DeFi'],0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'stepSize': '1', 'minQty': '1'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '1000000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
324,FLUXUSDT,FLUXUSDT,PERPETUAL,4133404800000,1725346800000,TRADING,2.5000,5.0000,FLUX,USDT,USDT,7,0,8,8,COIN,['Infrastructure'],0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'minPrice': '0.0001000'}, {'minQty': '1', 'stepSize': '1', 'maxQty': '2000000', 'filterType': 'LOT_SIZE'}, {'maxQty': '100000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
